inches,battery,ram(GB),weight(g),storage(GB),price(USD),brand_encoded,os_encoded,battery_type_encoded,video_720p_encoded,video_1080p_encoded,video_4K_encoded,video_8K_encoded,video_30fps_encoded,video_60fps_encoded,video_120fps_encoded,video_240fps_encoded,video_480fps_encoded,video_960fps_encoded,resolution_encoded
0.18181818181818177,0.06981027813593665,0.0,0.12162162162162166,0.0136986301369863,0.08407079646017698,0.25,0.30303030303030304,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095
0.10606060606060597,0.04218088045680607,0.0,0.035135135135135165,0.0136986301369863,0.08849557522123894,0.75,0.7575757575757576,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7976190476190476
0.4,0.6408178301713023,0.13043478260869565,0.21891891891891896,0.060665362035225046,0.07079646017699115,1.0,0.4545454545454546,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.18181818181818177,0.41978264873825755,0.13043478260869565,0.05405405405405406,0.029354207436399216,0.030973451327433628,1.0,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8452380952380952
0.28787878787878785,0.23190274452016946,0.043478260869565216,0.05405405405405406,0.060665362035225046,0.022123893805309734,0.3333333333333333,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25757575757575757,0.2540062626634739,0.13043478260869565,0.06216216216216214,0.1232876712328767,0.09292035398230089,0.5833333333333333,0.2727272727272727,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21212121212121204,0.41978264873825755,0.043478260869565216,0.0972972972972973,0.060665362035225046,0.061946902654867256,0.3333333333333333,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25757575757575757,0.2540062626634739,0.13043478260869565,0.06216216216216214,0.1232876712328767,0.09292035398230089,0.5833333333333333,0.2727272727272727,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25757575757575757,0.21716706575796652,0.21739130434782608,0.05405405405405406,0.1232876712328767,0.09292035398230089,0.5833333333333333,0.4545454545454546,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333333333333326,0.4013630502855038,0.21739130434782608,0.15675675675675677,0.1232876712328767,0.09292035398230089,0.5833333333333333,0.4545454545454546,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28787878787878785,0.2724258611162277,0.13043478260869565,0.13243243243243247,0.060665362035225046,0.07079646017699115,0.75,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25757575757575757,0.32768465647448886,0.08695652173913043,0.13783783783783782,0.029354207436399216,0.03982300884955752,0.75,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25757575757575757,0.32768465647448886,0.08695652173913043,0.13783783783783782,0.029354207436399216,0.07079646017699115,0.75,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21212121212121204,0.21716706575796652,0.08695652173913043,0.08108108108108109,0.029354207436399216,0.017699115044247787,0.75,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8452380952380952
0.25757575757575757,0.4013630502855038,0.08695652173913043,0.09459459459459457,0.060665362035225046,0.03982300884955752,0.25,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8452380952380952
0.25757575757575757,0.2540062626634739,0.13043478260869565,0.04864864864864865,0.1232876712328767,0.09292035398230089,0.5833333333333333,0.42424242424242425,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21212121212121204,0.21716706575796652,0.13043478260869565,0.043243243243243246,0.060665362035225046,0.030973451327433628,0.3333333333333333,0.36363636363636365,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5119047619047619
0.25757575757575757,0.21716706575796652,0.13043478260869565,0.051351351351351326,0.029354207436399216,0.07079646017699115,0.3333333333333333,0.4545454545454546,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904
0.0,0.02376128200405231,0.08695652173913043,0.09459459459459457,0.029354207436399216,0.17256637168141592,0.75,0.30303030303030304,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7976190476190476
0.28787878787878785,0.2540062626634739,0.13043478260869565,0.10000000000000003,0.1232876712328767,0.07079646017699115,0.75,0.4545454545454546,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5119047619047619
0.18181818181818177,0.22085098544851722,0.043478260869565216,0.040540540540540515,0.029354207436399216,0.09292035398230089,0.25,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8452380952380952
0.1212121212121211,0.1619082703997053,0.13043478260869565,0.02702702702702703,0.060665362035225046,0.1150442477876106,0.8333333333333333,0.5151515151515151,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8452380952380952
0.303030303030303,0.4013630502855038,0.13043478260869565,0.21081081081081082,0.1232876712328767,0.20353982300884957,0.75,0.36363636363636365,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5357142857142857
0.25757575757575757,0.2963713391048075,0.13043478260869565,0.15945945945945944,0.060665362035225046,0.04867256637168141,0.8333333333333333,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25757575757575757,0.4013630502855038,0.13043478260869565,0.13513513513513514,0.060665362035225046,0.07079646017699115,0.41666666666666663,0.4545454545454546,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3787878787878787,0.2724258611162277,0.21739130434782608,0.1756756756756757,0.1232876712328767,0.0752212389380531,0.75,0.4545454545454546,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5357142857142857
0.33333333333333326,0.2724258611162277,0.13043478260869565,0.07567567567567568,0.1232876712328767,0.07079646017699115,0.3333333333333333,0.48484848484848486,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5238095238095237
0.21212121212121204,0.1619082703997053,0.13043478260869565,0.0675675675675676,0.1232876712328767,0.09734513274336283,0.8333333333333333,0.5151515151515151,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.25757575757575757,0.23190274452016946,0.13043478260869565,0.09459459459459457,0.060665362035225046,0.057522123893805316,1.0,0.48484848484848486,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.21212121212121204,0.21716706575796652,0.08695652173913043,0.018918918918918892,0.029354207436399216,0.19469026548672566,0.5833333333333333,0.42424242424242425,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8452380952380952
0.3318181818181818,0.29084545956898145,0.30434782608695654,0.14864864864864863,0.1232876712328767,0.16371681415929204,1.0,0.42424242424242425,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.011904761904761904
0.25757575757575757,0.3092650580217351,0.21739130434782608,0.08918918918918922,0.1232876712328767,0.10619469026548672,1.0,0.42424242424242425,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.21212121212121204,0.4013630502855038,0.08695652173913043,0.09459459459459457,0.060665362035225046,0.07079646017699115,0.41666666666666663,0.4545454545454546,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8452380952380952
0.25757575757575757,0.21716706575796652,0.13043478260869565,0.13513513513513514,0.060665362035225046,0.22566371681415928,0.75,0.42424242424242425,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21212121212121204,0.4013630502855038,0.13043478260869565,0.09459459459459457,0.060665362035225046,0.061946902654867256,0.41666666666666663,0.4545454545454546,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13636363636363635,0.0,0.043478260869565216,0.04864864864864865,0.1232876712328767,0.0752212389380531,0.0,0.7878787878787878,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9761904761904762
0.303030303030303,0.1648554061521459,0.08695652173913043,0.11891891891891893,0.1232876712328767,0.10619469026548672,0.0,0.8181818181818182,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.25
0.33484848484848473,0.2540062626634739,0.13043478260869565,0.06216216216216214,0.1232876712328767,0.09734513274336283,0.5833333333333333,0.4545454545454546,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904
0.33333333333333326,0.2540062626634739,0.21739130434782608,0.05945945945945946,0.060665362035225046,0.04867256637168141,0.5833333333333333,0.4545454545454546,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904
0.21212121212121204,0.14717259163750235,0.08695652173913043,0.06486486486486487,0.029354207436399216,0.05663716814159292,0.8333333333333333,0.42424242424242425,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8452380952380952
0.33333333333333326,0.4013630502855038,0.21739130434782608,0.12972972972972974,0.1232876712328767,0.04867256637168141,0.25,0.5151515151515151,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.011904761904761904
0.3181818181818181,0.4013630502855038,0.13043478260869565,0.1513513513513513,0.1232876712328767,0.061946902654867256,0.25,0.5151515151515151,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5119047619047619
0.13636363636363635,0.03297108123042919,0.0,0.0,0.0136986301369863,0.20353982300884957,0.75,0.36363636363636365,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333
0.3181818181818181,0.2797937004973292,0.13043478260869565,0.0918918918918919,0.1232876712328767,0.1150442477876106,0.25,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904
0.33333333333333326,0.4013630502855038,0.21739130434782608,0.12972972972972974,0.49902152641878667,0.0663716814159292,0.25,0.5151515151515151,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.011904761904761904
0.18181818181818177,0.1619082703997053,0.13043478260869565,0.035135135135135165,0.1232876712328767,0.2522123893805309,0.08333333333333333,0.5151515151515151,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.33333333333333326,0.3129489777122859,0.13043478260869565,0.12162162162162166,0.1232876712328767,0.21238938053097345,0.08333333333333333,0.5151515151515151,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5238095238095237
0.25757575757575757,0.23190274452016946,0.13043478260869565,0.06216216216216214,0.060665362035225046,0.04424778761061947,1.0,0.48484848484848486,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8452380952380952
0.33333333333333326,0.2540062626634739,0.13043478260869565,0.05945945945945946,0.060665362035225046,0.1592920353982301,0.5833333333333333,0.42424242424242425,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904
0.39848484848484833,0.4013630502855038,0.21739130434782608,0.14054054054054055,0.1232876712328767,0.11946902654867256,0.5833333333333333,0.4545454545454546,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904
0.25757575757575757,0.23190274452016946,0.043478260869565216,0.05405405405405406,0.029354207436399216,0.022123893805309734,1.0,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8452380952380952
0.9545454545454544,0.9539510038681156,0.043478260869565216,1.0,0.060665362035225046,0.057522123893805316,0.41666666666666663,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2976190476190476
0.18181818181818177,0.21716706575796652,0.08695652173913043,0.018918918918918892,0.029354207436399216,0.02654867256637168,1.0,0.48484848484848486,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8452380952380952
0.33333333333333326,0.2797937004973292,0.21739130434782608,0.10540540540540538,0.1232876712328767,0.08407079646017698,0.25,0.5151515151515151,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904
0.28787878787878785,0.2724258611162277,0.13043478260869565,0.07297297297297295,0.029354207436399216,0.05309734513274336,1.0,0.48484848484848486,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
0.28787878787878785,0.21716706575796652,0.08695652173913043,0.06216216216216214,0.029354207436399216,0.07079646017699115,0.41666666666666663,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
0.2803030303030303,0.21716706575796652,0.13043478260869565,0.035135135135135165,0.060665362035225046,0.18141592920353983,0.25,0.5151515151515151,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904
0.2727272727272726,0.21716706575796652,0.13043478260869565,0.11351351351351352,0.060665362035225046,0.08407079646017698,0.75,0.4545454545454546,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808
0.33333333333333326,0.3092650580217351,0.21739130434782608,0.1648648648648649,0.060665362035225046,0.035398230088495575,0.75,0.4545454545454546,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808
0.2803030303030303,0.21716706575796652,0.13043478260869565,0.051351351351351326,0.060665362035225046,0.0663716814159292,0.16666666666666666,0.5151515151515151,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904
0.33333333333333326,0.32400073678393815,0.13043478260869565,0.24594594594594593,0.060665362035225046,0.09734513274336283,0.8333333333333333,0.5151515151515151,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28787878787878785,0.2503223429729232,0.13043478260869565,0.035135135135135165,0.029354207436399216,0.20353982300884957,0.5833333333333333,0.42424242424242425,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
0.21212121212121204,0.2724258611162277,0.08695652173913043,0.11081081081081084,0.060665362035225046,0.07079646017699115,0.8333333333333333,0.5151515151515151,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18181818181818177,0.10849143488671947,0.043478260869565216,0.024324324324324353,0.029354207436399216,0.07079646017699115,0.3333333333333333,0.48484848484848486,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8452380952380952
0.22727272727272718,0.21716706575796652,0.043478260869565216,0.11351351351351352,0.060665362035225046,0.20353982300884957,0.3333333333333333,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8452380952380952
0.18181818181818177,0.14348867194695158,0.043478260869565216,0.06216216216216214,0.029354207436399216,0.09292035398230089,0.75,0.42424242424242425,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333
0.25757575757575757,0.2724258611162277,0.08695652173913043,0.12972972972972974,0.060665362035225046,0.04424778761061947,0.8333333333333333,0.4545454545454546,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8452380952380952
0.18181818181818177,0.1932215877693867,0.13043478260869565,0.10270270270270271,0.1232876712328767,0.17256637168141592,0.8333333333333333,0.5151515151515151,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.011904761904761904
0.33333333333333326,0.2724258611162277,0.21739130434782608,0.07567567567567568,0.24853228962818003,0.02654867256637168,0.3333333333333333,0.5151515151515151,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5238095238095237
0.22727272727272718,0.21716706575796652,0.08695652173913043,0.08648648648648649,0.029354207436399216,0.04424778761061947,0.3333333333333333,0.48484848484848486,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8452380952380952
0.3318181818181818,0.4013630502855038,0.13043478260869565,0.13513513513513514,0.060665362035225046,0.061946902654867256,1.0,0.48484848484848486,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.011904761904761904
0.21212121212121204,0.21716706575796652,0.08695652173913043,0.018918918918918892,0.029354207436399216,0.10619469026548672,0.5833333333333333,0.42424242424242425,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8452380952380952
0.18181818181818177,0.12506907349419782,0.043478260869565216,0.05945945945945946,0.029354207436399216,0.01327433628318584,0.3333333333333333,0.48484848484848486,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8452380952380952
0.3318181818181818,0.4013630502855038,0.21739130434782608,0.13783783783783782,0.1232876712328767,0.061946902654867256,1.0,0.48484848484848486,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904
0.303030303030303,0.21716706575796652,0.13043478260869565,0.08918918918918922,0.1232876712328767,0.1150442477876106,0.75,0.5151515151515151,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5357142857142857
0.36363636363636354,0.3092650580217351,0.21739130434782608,0.15945945945945944,0.1232876712328767,0.035398230088495575,0.75,0.5151515151515151,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5357142857142857
0.28787878787878785,0.2503223429729232,0.21739130434782608,0.18378378378378385,0.1232876712328767,0.1415929203539823,0.8333333333333333,0.5151515151515151,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.011904761904761904
0.3318181818181818,0.29084545956898145,0.30434782608695654,0.1648648648648649,0.1232876712328767,0.10176991150442477,1.0,0.5151515151515151,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.011904761904761904
0.3318181818181818,0.4013630502855038,0.21739130434782608,0.13783783783783782,0.060665362035225046,0.061946902654867256,1.0,0.5151515151515151,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904
0.28787878787878785,0.2503223429729232,0.13043478260869565,0.035135135135135165,0.060665362035225046,0.061946902654867256,0.5833333333333333,0.4545454545454546,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
0.37575757575757573,0.3000552587953583,0.30434782608695654,0.12162162162162166,0.24853228962818003,0.18141592920353983,0.5833333333333333,0.5757575757575758,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
0.37575757575757573,0.2963713391048075,0.21739130434782608,0.13513513513513514,0.24853228962818003,0.12389380530973451,0.5833333333333333,0.5757575757575758,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.08333333333333333
0.25757575757575757,0.2724258611162277,0.08695652173913043,0.10810810810810811,0.060665362035225046,0.14601769911504425,0.75,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32272727272727264,0.4013630502855038,0.13043478260869565,0.10810810810810811,0.060665362035225046,0.247787610619469,0.25,0.5151515151515151,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904
0.28787878787878785,0.21716706575796652,0.08695652173913043,0.0675675675675676,0.029354207436399216,0.04867256637168141,0.41666666666666663,0.5151515151515151,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
0.28787878787878785,0.21716706575796652,0.08695652173913043,0.08108108108108109,0.060665362035225046,0.04867256637168141,0.41666666666666663,0.42424242424242425,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
