battery,ram(GB),weight(g),storage(GB),price(USD),brand_encoded,os_encoded,battery_type_encoded,resolution_encoded,price(USD)
0.2797937004973292,0.217391304347826,0.1054054054054053,0.1232876712328767,0.0840707964601769,0.25,0.5151515151515151,1.0,0.0119047619047619,0.0840707964601769
0.2724258611162277,0.1304347826086956,0.0729729729729729,0.0293542074363992,0.0530973451327433,1.0,0.4848484848484848,1.0,0.8571428571428571,0.0530973451327433
0.2171670657579665,0.0869565217391304,0.0621621621621621,0.0293542074363992,0.0707964601769911,0.4166666666666666,0.3636363636363636,0.0,0.8571428571428571,0.0707964601769911
0.2171670657579665,0.1304347826086956,0.0351351351351351,0.060665362035225,0.1814159292035398,0.25,0.5151515151515151,1.0,0.0119047619047619,0.1814159292035398
0.2171670657579665,0.1304347826086956,0.1135135135135135,0.060665362035225,0.0840707964601769,0.75,0.4545454545454546,0.0,0.0238095238095238,0.0840707964601769
0.3092650580217351,0.217391304347826,0.1648648648648649,0.060665362035225,0.0353982300884955,0.75,0.4545454545454546,0.0,0.0238095238095238,0.0353982300884955
0.2171670657579665,0.1304347826086956,0.0513513513513513,0.060665362035225,0.0663716814159292,0.1666666666666666,0.5151515151515151,1.0,0.0119047619047619,0.0663716814159292
0.3240007367839381,0.1304347826086956,0.2459459459459459,0.060665362035225,0.0973451327433628,0.8333333333333333,0.5151515151515151,0.0,0.0,0.0973451327433628
0.2503223429729232,0.1304347826086956,0.0351351351351351,0.0293542074363992,0.2035398230088495,0.5833333333333333,0.4242424242424242,0.0,0.8571428571428571,0.2035398230088495
0.2724258611162277,0.0869565217391304,0.1108108108108108,0.060665362035225,0.0707964601769911,0.8333333333333333,0.5151515151515151,0.0,0.0,0.0707964601769911
0.1084914348867194,0.0434782608695652,0.0243243243243243,0.0293542074363992,0.0707964601769911,0.3333333333333333,0.4848484848484848,0.0,0.8452380952380952,0.0707964601769911
0.2171670657579665,0.0434782608695652,0.1135135135135135,0.060665362035225,0.2035398230088495,0.3333333333333333,0.3636363636363636,0.0,0.8452380952380952,0.2035398230088495
0.1434886719469515,0.0434782608695652,0.0621621621621621,0.0293542074363992,0.0929203539823008,0.75,0.4242424242424242,0.0,0.8333333333333333,0.0929203539823008
0.2724258611162277,0.0869565217391304,0.1297297297297297,0.060665362035225,0.0442477876106194,0.8333333333333333,0.4545454545454546,0.0,0.8452380952380952,0.0442477876106194
0.1932215877693867,0.1304347826086956,0.1027027027027027,0.1232876712328767,0.1725663716814159,0.8333333333333333,0.5151515151515151,0.0,0.0119047619047619,0.1725663716814159
0.2724258611162277,0.217391304347826,0.0756756756756756,0.24853228962818,0.0265486725663716,0.3333333333333333,0.5151515151515151,1.0,0.5238095238095237,0.0265486725663716
0.2171670657579665,0.0869565217391304,0.0864864864864864,0.0293542074363992,0.0442477876106194,0.3333333333333333,0.4848484848484848,0.0,0.8452380952380952,0.0442477876106194
0.4013630502855038,0.1304347826086956,0.1351351351351351,0.060665362035225,0.0619469026548672,1.0,0.4848484848484848,1.0,0.0119047619047619,0.0619469026548672
0.2171670657579665,0.0869565217391304,0.0189189189189188,0.0293542074363992,0.1061946902654867,0.5833333333333333,0.4242424242424242,0.0,0.8452380952380952,0.1061946902654867
0.1250690734941978,0.0434782608695652,0.0594594594594594,0.0293542074363992,0.0132743362831858,0.3333333333333333,0.4848484848484848,0.0,0.8452380952380952,0.0132743362831858
0.4013630502855038,0.217391304347826,0.1378378378378378,0.1232876712328767,0.0619469026548672,1.0,0.4848484848484848,1.0,0.0119047619047619,0.0619469026548672
0.2171670657579665,0.1304347826086956,0.0891891891891892,0.1232876712328767,0.1150442477876106,0.75,0.5151515151515151,0.0,0.5357142857142857,0.1150442477876106
0.3092650580217351,0.217391304347826,0.1594594594594594,0.1232876712328767,0.0353982300884955,0.75,0.5151515151515151,0.0,0.5357142857142857,0.0353982300884955
0.2503223429729232,0.217391304347826,0.1837837837837838,0.1232876712328767,0.1415929203539823,0.8333333333333333,0.5151515151515151,0.0,0.0119047619047619,0.1415929203539823
0.2908454595689814,0.3043478260869565,0.1648648648648649,0.1232876712328767,0.1017699115044247,1.0,0.5151515151515151,0.0,0.0119047619047619,0.1017699115044247
0.4013630502855038,0.217391304347826,0.1378378378378378,0.060665362035225,0.0619469026548672,1.0,0.5151515151515151,1.0,0.0119047619047619,0.0619469026548672
0.2503223429729232,0.1304347826086956,0.0351351351351351,0.060665362035225,0.0619469026548672,0.5833333333333333,0.4545454545454546,0.0,0.8571428571428571,0.0619469026548672
0.3000552587953583,0.3043478260869565,0.1216216216216216,0.24853228962818,0.1814159292035398,0.5833333333333333,0.5757575757575758,1.0,0.0833333333333333,0.1814159292035398
0.2963713391048075,0.217391304347826,0.1351351351351351,0.24853228962818,0.1238938053097345,0.5833333333333333,0.5757575757575758,1.0,0.0833333333333333,0.1238938053097345
0.2724258611162277,0.0869565217391304,0.1081081081081081,0.060665362035225,0.1460176991150442,0.75,0.3636363636363636,0.0,0.0,0.1460176991150442
0.4013630502855038,0.1304347826086956,0.1081081081081081,0.060665362035225,0.247787610619469,0.25,0.5151515151515151,0.0,0.0119047619047619,0.247787610619469
0.2171670657579665,0.0869565217391304,0.0675675675675676,0.0293542074363992,0.0486725663716814,0.4166666666666666,0.5151515151515151,0.0,0.8571428571428571,0.0486725663716814
0.2171670657579665,0.0869565217391304,0.081081081081081,0.060665362035225,0.0486725663716814,0.4166666666666666,0.4242424242424242,0.0,0.8571428571428571,0.0486725663716814
0.2171670657579665,0.0434782608695652,0.0675675675675676,0.0293542074363992,0.0707964601769911,0.25,0.5151515151515151,0.0,0.8571428571428571,0.0707964601769911
0.2171670657579665,0.1304347826086956,0.0675675675675676,0.060665362035225,0.0840707964601769,0.4166666666666666,0.5151515151515151,1.0,0.0119047619047619,0.0840707964601769
0.2171670657579665,0.1304347826086956,0.0675675675675676,0.060665362035225,0.0575221238938053,0.25,0.5151515151515151,0.0,0.8571428571428571,0.0575221238938053
0.1250690734941978,0.0434782608695652,0.027027027027027,0.0293542074363992,0.0619469026548672,0.3333333333333333,0.4848484848484848,0.0,0.8452380952380952,0.0619469026548672
0.2908454595689814,0.217391304347826,0.0756756756756756,0.1232876712328767,0.2389380530973451,0.5833333333333333,0.5757575757575758,0.0,0.0833333333333333,0.2389380530973451
0.2171670657579665,0.0869565217391304,0.0675675675675676,0.060665362035225,0.079646017699115,0.25,0.5151515151515151,0.0,0.8571428571428571,0.079646017699115
0.4013630502855038,0.217391304347826,0.1432432432432432,0.4990215264187866,0.0884955752212389,0.25,0.5757575757575758,1.0,0.5238095238095237,0.0884955752212389
0.2171670657579665,0.1304347826086956,0.0405405405405405,0.060665362035225,0.0486725663716814,0.25,0.5151515151515151,1.0,0.0833333333333333,0.0486725663716814
0.4013630502855038,0.3043478260869565,0.1351351351351351,0.1232876712328767,0.0486725663716814,0.25,0.5757575757575758,1.0,0.0357142857142857,0.0486725663716814
0.2908454595689814,0.217391304347826,0.0945945945945945,0.1232876712328767,0.0575221238938053,0.25,0.5757575757575758,1.0,0.0357142857142857,0.0575221238938053
0.2171670657579665,0.0869565217391304,0.054054054054054,0.0293542074363992,0.1283185840707964,0.25,0.5151515151515151,0.0,0.8571428571428571,0.1283185840707964
0.2171670657579665,0.0869565217391304,0.054054054054054,0.0293542074363992,0.163716814159292,0.25,0.5151515151515151,0.0,0.8571428571428571,0.163716814159292
0.3166328974028366,0.217391304347826,0.2864864864864865,0.1232876712328767,0.1858407079646017,0.8333333333333333,0.5151515151515151,0.0,0.7857142857142857,0.1858407079646017
0.2171670657579665,0.1304347826086956,0.1189189189189189,0.060665362035225,0.168141592920354,0.75,0.5151515151515151,0.0,0.8452380952380952,0.168141592920354
0.2171670657579665,0.0869565217391304,0.054054054054054,0.0293542074363992,0.0353982300884955,0.1666666666666666,0.5151515151515151,1.0,0.8571428571428571,0.0353982300884955
0.2908454595689814,0.1304347826086956,0.0783783783783784,0.24853228962818,0.1061946902654867,0.5833333333333333,0.5757575757575758,0.0,0.0833333333333333,0.1061946902654867
0.4013630502855038,0.3043478260869565,0.1621621621621622,0.1232876712328767,0.1592920353982301,1.0,0.5151515151515151,0.0,0.0119047619047619,0.1592920353982301
0.2926874194142568,0.217391304347826,0.0675675675675676,0.060665362035225,0.0398230088495575,0.6666666666666666,0.5757575757575758,0.0,0.0119047619047619,0.0398230088495575
0.2908454595689814,0.3043478260869565,0.0621621621621621,0.1232876712328767,0.1194690265486725,0.1666666666666666,0.5757575757575758,1.0,0.0833333333333333,0.1194690265486725
0.2171670657579665,0.1304347826086956,0.0918918918918919,0.060665362035225,0.0707964601769911,0.1666666666666666,0.5151515151515151,1.0,0.8571428571428571,0.0707964601769911
0.0845459568981396,0.0,0.1216216216216216,0.0136986301369863,0.5575221238938053,0.25,0.5454545454545454,0.0,0.8095238095238095,0.5575221238938053
0.3092650580217351,0.1304347826086956,0.127027027027027,0.060665362035225,0.0442477876106194,0.75,0.5151515151515151,0.0,0.869047619047619,0.0442477876106194
0.2171670657579665,0.1304347826086956,0.0648648648648648,0.060665362035225,0.0840707964601769,0.75,0.5151515151515151,0.0,0.869047619047619,0.0840707964601769
0.2171670657579665,0.0869565217391304,0.1216216216216216,0.0293542074363992,0.079646017699115,0.75,0.5151515151515151,0.0,0.8452380952380952,0.079646017699115
0.3092650580217351,0.1304347826086956,0.1513513513513513,0.060665362035225,0.0884955752212389,0.75,0.5151515151515151,0.0,0.0238095238095238,0.0884955752212389
0.2171670657579665,0.1304347826086956,0.0864864864864864,0.060665362035225,0.0575221238938053,0.75,0.5151515151515151,0.0,0.869047619047619,0.0575221238938053
0.2208509854485172,0.0434782608695652,0.0324324324324324,0.0293542074363992,0.0309734513274336,0.1666666666666666,0.5757575757575758,0.0,0.8571428571428571,0.0309734513274336
0.2208509854485172,0.0434782608695652,0.0324324324324324,0.0293542074363992,0.0486725663716814,0.25,0.5757575757575758,0.0,0.8571428571428571,0.0486725663716814
0.2171670657579665,0.1304347826086956,0.054054054054054,0.1232876712328767,0.0619469026548672,0.75,0.5151515151515151,0.0,0.0238095238095238,0.0619469026548672
0.2724258611162277,0.217391304347826,0.0729729729729729,0.1232876712328767,0.0486725663716814,0.3333333333333333,0.5151515151515151,1.0,0.5238095238095237,0.0486725663716814
0.2171670657579665,0.1304347826086956,0.0405405405405405,0.060665362035225,0.1460176991150442,0.3333333333333333,0.5757575757575758,1.0,0.0119047619047619,0.1460176991150442
0.2926874194142568,0.1304347826086956,0.0675675675675676,0.1232876712328767,0.0707964601769911,0.5833333333333333,0.5757575757575758,0.0,0.0119047619047619,0.0707964601769911
0.2171670657579665,0.3043478260869565,0.127027027027027,0.24853228962818,0.1592920353982301,1.0,0.5757575757575758,1.0,0.0714285714285714,0.1592920353982301
0.2908454595689814,0.3043478260869565,0.1216216216216216,0.1232876712328767,0.1725663716814159,1.0,0.5757575757575758,1.0,0.0714285714285714,0.1725663716814159
0.2392705839012709,0.217391304347826,0.0918918918918919,0.1232876712328767,0.0973451327433628,1.0,0.5757575757575758,1.0,0.0476190476190476,0.0973451327433628
0.2319027445201694,0.1304347826086956,0.1081081081081081,0.060665362035225,0.0530973451327433,1.0,0.5757575757575758,1.0,0.8571428571428571,0.0530973451327433
0.195063547614662,0.0434782608695652,0.1027027027027027,0.060665362035225,0.0486725663716814,0.3333333333333333,0.4242424242424242,0.0,0.8452380952380952,0.0486725663716814
0.2171670657579665,0.217391304347826,0.0864864864864864,0.1232876712328767,0.1150442477876106,0.3333333333333333,0.5151515151515151,1.0,0.5833333333333333,0.1150442477876106
0.2724258611162277,0.3043478260869565,0.127027027027027,0.1232876712328767,0.163716814159292,0.5,0.5757575757575758,1.0,0.0833333333333333,0.163716814159292
0.2908454595689814,0.3043478260869565,0.1513513513513513,1.0,0.0398230088495575,0.5833333333333333,0.5757575757575758,0.0,0.119047619047619,0.0398230088495575
0.2724258611162277,0.0434782608695652,0.1378378378378378,0.0293542074363992,0.1371681415929203,0.75,0.5151515151515151,0.0,0.8452380952380952,0.1371681415929203
0.1434886719469515,0.0434782608695652,0.0594594594594594,0.0293542074363992,0.1592920353982301,0.75,0.5151515151515151,0.0,0.8452380952380952,0.1592920353982301
0.3461042549272426,0.217391304347826,0.1648648648648649,0.1232876712328767,0.1194690265486725,0.75,0.5151515151515151,0.0,0.0238095238095238,0.1194690265486725
0.3571560139988948,0.1304347826086956,0.1243243243243243,0.060665362035225,0.0309734513274336,0.4166666666666666,0.5151515151515151,0.0,0.8571428571428571,0.0309734513274336
0.2724258611162277,0.217391304347826,0.0945945945945945,0.1232876712328767,0.0353982300884955,0.4166666666666666,0.5757575757575758,0.0,0.0595238095238095,0.0353982300884955
0.4013630502855038,0.0869565217391304,0.081081081081081,0.0293542074363992,0.0398230088495575,0.4166666666666666,0.5151515151515151,0.0,0.8571428571428571,0.0398230088495575
0.2724258611162277,0.0434782608695652,0.1135135135135135,0.060665362035225,0.1150442477876106,0.3333333333333333,0.5757575757575758,0.0,0.0119047619047619,0.1150442477876106
0.2724258611162277,0.1304347826086956,0.1108108108108108,0.060665362035225,0.1371681415929203,0.3333333333333333,0.5757575757575758,0.0,0.0119047619047619,0.1371681415929203
0.2171670657579665,0.1304347826086956,0.0432432432432432,0.060665362035225,0.0398230088495575,1.0,0.5757575757575758,1.0,0.8571428571428571,0.0398230088495575
0.2171670657579665,0.0869565217391304,0.0405405405405405,0.0293542074363992,0.0309734513274336,1.0,0.5757575757575758,0.0,0.8571428571428571,0.0309734513274336
0.2171670657579665,0.1304347826086956,0.0594594594594594,0.060665362035225,0.079646017699115,0.1666666666666666,0.5151515151515151,1.0,0.0833333333333333,0.079646017699115
0.5855590348130411,0.3043478260869565,0.2702702702702703,0.1232876712328767,0.1592920353982301,0.1666666666666666,0.5757575757575758,1.0,0.0238095238095238,0.1592920353982301
0.2908454595689814,0.217391304347826,0.081081081081081,0.1232876712328767,0.0265486725663716,0.25,0.6363636363636364,0.0,0.119047619047619,0.0265486725663716
0.3553140541536195,0.217391304347826,0.0972972972972973,0.1232876712328767,0.0442477876106194,0.25,0.5757575757575758,1.0,0.119047619047619,0.0442477876106194
0.3553140541536195,0.217391304347826,0.1243243243243243,0.1232876712328767,0.0929203539823008,0.1666666666666666,0.5757575757575758,1.0,0.119047619047619,0.0929203539823008
0.2171670657579665,0.0869565217391304,0.0864864864864864,0.0293542074363992,0.0929203539823008,0.3333333333333333,0.4848484848484848,0.0,0.8452380952380952,0.0929203539823008
0.4934610425492725,0.0434782608695652,0.1108108108108108,0.0293542074363992,0.0530973451327433,0.3333333333333333,0.5757575757575758,1.0,0.8452380952380952,0.0530973451327433
0.3240007367839381,0.217391304347826,0.2027027027027027,0.060665362035225,0.0884955752212389,0.8333333333333333,0.5151515151515151,0.0,0.0119047619047619,0.0884955752212389
0.6776570270768099,0.217391304347826,0.2459459459459459,0.1232876712328767,0.1194690265486725,1.0,0.5757575757575758,0.0,0.0119047619047619,0.1194690265486725
0.4013630502855038,0.1304347826086956,0.1297297297297297,0.060665362035225,0.1504424778761061,1.0,0.5757575757575758,1.0,0.0833333333333333,0.1504424778761061
